predict_type,exec_time_seconds,style_type,prompt_length,negative_prompt_length,num_images_per_prompt,num_inference_steps,checkpoint_model_version_id,lora_args
e867a9754d73155e90d62f88dbedfc62,33.0,15d0db7a5e41fc1c1c595e16c66079c5,56.0,26.0,4.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,35.0,15d0db7a5e41fc1c1c595e16c66079c5,62.0,26.0,2.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,16.0,,20.0,,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': 'e66aed023cb30fdc29ca488de67c02da', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,13.0,,20.0,1.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': 'e66aed023cb30fdc29ca488de67c02da', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,21.0,,20.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,22.0,,20.0,,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,33.0,,20.0,,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,32.0,,1.0,,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
4c2487237ebe5f821950d09158742384,34.0,,1.0,,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,34.0,,49.0,,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,33.0,,113.0,,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,34.0,,52.0,,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,30.0,,69.0,,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,35.0,,68.0,,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,25.0,,48.0,,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,33.0,88585aaa7d5402c0928a0c8639c83bab,65.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,34.0,,48.0,,4.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,39.0,,50.0,,4.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': 'f56d8183992b6c54c92c16a8519a6e2b', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,30.0,,48.0,,4.0,30.0,2f5afab0d3652991c17bde87fb613108,[]
e867a9754d73155e90d62f88dbedfc62,36.0,,50.0,,4.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,"[{'modelVersionId': 'f56d8183992b6c54c92c16a8519a6e2b', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,36.0,,50.0,2.0,4.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,"[{'modelVersionId': 'f56d8183992b6c54c92c16a8519a6e2b', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,29.0,88585aaa7d5402c0928a0c8639c83bab,57.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,51.0,e098247bc6652dd88c76644b275260ed,14.0,26.0,4.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,33.0,88585aaa7d5402c0928a0c8639c83bab,72.0,26.0,4.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,27.0,659b3aca8434712ef2808aa672f18eb5,50.0,26.0,4.0,30.0,ddd2e8c220072a5951b37078518ba809,[]
e867a9754d73155e90d62f88dbedfc62,52.0,e098247bc6652dd88c76644b275260ed,15.0,26.0,8.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,52.0,e098247bc6652dd88c76644b275260ed,18.0,26.0,8.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,40.0,f89076e37bd882bc3af87483da7dd1fa,78.0,26.0,8.0,30.0,9762dde6b60f229c0f2eeb6a78edc569,[]
e867a9754d73155e90d62f88dbedfc62,28.0,88585aaa7d5402c0928a0c8639c83bab,75.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,24.0,88585aaa7d5402c0928a0c8639c83bab,64.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,48.0,e098247bc6652dd88c76644b275260ed,14.0,26.0,8.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,40.0,f89076e37bd882bc3af87483da7dd1fa,96.0,26.0,8.0,30.0,9762dde6b60f229c0f2eeb6a78edc569,[]
e867a9754d73155e90d62f88dbedfc62,58.0,e098247bc6652dd88c76644b275260ed,3.0,26.0,8.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,50.0,e098247bc6652dd88c76644b275260ed,3.0,26.0,8.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,31.0,88585aaa7d5402c0928a0c8639c83bab,84.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,22.0,88585aaa7d5402c0928a0c8639c83bab,127.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,24.0,88585aaa7d5402c0928a0c8639c83bab,62.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,19.0,88585aaa7d5402c0928a0c8639c83bab,61.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,12.0,88585aaa7d5402c0928a0c8639c83bab,47.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,13.0,88585aaa7d5402c0928a0c8639c83bab,50.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,14.0,88585aaa7d5402c0928a0c8639c83bab,52.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,11.0,88585aaa7d5402c0928a0c8639c83bab,43.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,7.0,88585aaa7d5402c0928a0c8639c83bab,43.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,16.0,88585aaa7d5402c0928a0c8639c83bab,46.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,20.0,88585aaa7d5402c0928a0c8639c83bab,52.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,23.0,88585aaa7d5402c0928a0c8639c83bab,52.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,11.0,88585aaa7d5402c0928a0c8639c83bab,34.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,19.0,88585aaa7d5402c0928a0c8639c83bab,67.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,12.0,88585aaa7d5402c0928a0c8639c83bab,56.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,25.0,88585aaa7d5402c0928a0c8639c83bab,40.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,10.0,88585aaa7d5402c0928a0c8639c83bab,40.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,22.0,88585aaa7d5402c0928a0c8639c83bab,61.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,50.0,,7.0,28.0,8.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,89.0,,8.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,106.0,,12.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,106.0,,9.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,11.0,,124.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,27.0,88585aaa7d5402c0928a0c8639c83bab,76.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,23.0,88585aaa7d5402c0928a0c8639c83bab,43.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,12.0,,88.0,,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,9.0,,88.0,,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,19.0,,88.0,,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,14.0,,88.0,,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,17.0,,88.0,,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,22.0,,88.0,,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,34.0,,88.0,,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': '60131a2a3f223dc8f4753bcc5771660c', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,21.0,88585aaa7d5402c0928a0c8639c83bab,51.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,24.0,982976b1c0c8b925e2a7f7eeb62759eb,62.0,26.0,1.0,30.0,c6d6ddfb5a45cc6b7332e86c5e12775c,[]
e867a9754d73155e90d62f88dbedfc62,10.0,982976b1c0c8b925e2a7f7eeb62759eb,50.0,26.0,1.0,30.0,c6d6ddfb5a45cc6b7332e86c5e12775c,[]
e867a9754d73155e90d62f88dbedfc62,28.0,982976b1c0c8b925e2a7f7eeb62759eb,76.0,26.0,1.0,30.0,c6d6ddfb5a45cc6b7332e86c5e12775c,[]
f54c9d4e8a16832ef4cd01da8f723c8c,12.0,,28.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,13.0,,8.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,18.0,,6.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,12.0,,10.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,20.0,,22.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,6.0,,13.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,12.0,,13.0,26.0,4.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,13.0,,13.0,26.0,4.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,29.0,88585aaa7d5402c0928a0c8639c83bab,70.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,16.0,88585aaa7d5402c0928a0c8639c83bab,68.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,47.0,88585aaa7d5402c0928a0c8639c83bab,558.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,16.0,,558.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,20.0,,43.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': 'ed0e6f99c817e0b50d01e7254971e560', 'scale': 1.0}, {'modelVersionId': 'f56d8183992b6c54c92c16a8519a6e2b', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,43.0,,4.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,24.0,,4.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,28.0,,10.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,48.0,e098247bc6652dd88c76644b275260ed,25.0,26.0,4.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,52.0,e098247bc6652dd88c76644b275260ed,18.0,26.0,4.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,27.0,e098247bc6652dd88c76644b275260ed,22.0,26.0,4.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,16.0,,62.0,26.0,1.0,30.0,0b7f47b6654625c66269d593d67f0568,[]
e867a9754d73155e90d62f88dbedfc62,23.0,88585aaa7d5402c0928a0c8639c83bab,50.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,15.0,,163.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,18.0,88585aaa7d5402c0928a0c8639c83bab,89.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,23.0,88585aaa7d5402c0928a0c8639c83bab,89.0,26.0,4.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,17.0,88585aaa7d5402c0928a0c8639c83bab,67.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,31.0,0d0b9485670cafe330f7b702a93fcf68,65.0,26.0,2.0,30.0,2930f581cec52c94bb26303ad51b9f54,[]
e867a9754d73155e90d62f88dbedfc62,18.0,88585aaa7d5402c0928a0c8639c83bab,76.0,26.0,2.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,29.0,06e536f5c0819e7aa379dcd35556f441,66.0,26.0,8.0,30.0,4da23763f5721d525703525dd45c9ef7,[]
e867a9754d73155e90d62f88dbedfc62,16.0,88585aaa7d5402c0928a0c8639c83bab,58.0,26.0,4.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,17.0,88585aaa7d5402c0928a0c8639c83bab,59.0,26.0,4.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,22.0,88585aaa7d5402c0928a0c8639c83bab,46.0,26.0,4.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,34.0,15d0db7a5e41fc1c1c595e16c66079c5,88.0,26.0,4.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,24.0,15d0db7a5e41fc1c1c595e16c66079c5,59.0,26.0,4.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,9.0,,70.0,28.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,9.0,,36.0,28.0,1.0,30.0,4096c1526f85c4d63fc8df1854d0050b,[]
e867a9754d73155e90d62f88dbedfc62,10.0,,36.0,28.0,1.0,30.0,4096c1526f85c4d63fc8df1854d0050b,[]
e867a9754d73155e90d62f88dbedfc62,11.0,,36.0,28.0,1.0,30.0,4096c1526f85c4d63fc8df1854d0050b,[]
e867a9754d73155e90d62f88dbedfc62,14.0,,36.0,28.0,1.0,30.0,4096c1526f85c4d63fc8df1854d0050b,[]
e867a9754d73155e90d62f88dbedfc62,11.0,88585aaa7d5402c0928a0c8639c83bab,47.0,26.0,4.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,41.0,88585aaa7d5402c0928a0c8639c83bab,286.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,33.0,e098247bc6652dd88c76644b275260ed,9.0,26.0,1.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,28.0,88585aaa7d5402c0928a0c8639c83bab,86.0,26.0,4.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,16.0,,26.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,12.0,,15.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,14.0,88585aaa7d5402c0928a0c8639c83bab,83.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,19.0,88585aaa7d5402c0928a0c8639c83bab,73.0,26.0,4.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,16.0,88585aaa7d5402c0928a0c8639c83bab,56.0,26.0,4.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,10.0,88585aaa7d5402c0928a0c8639c83bab,48.0,26.0,4.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,15.0,88585aaa7d5402c0928a0c8639c83bab,51.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,11.0,88585aaa7d5402c0928a0c8639c83bab,53.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,14.0,88585aaa7d5402c0928a0c8639c83bab,39.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,19.0,982976b1c0c8b925e2a7f7eeb62759eb,50.0,26.0,1.0,30.0,c6d6ddfb5a45cc6b7332e86c5e12775c,[]
e867a9754d73155e90d62f88dbedfc62,17.0,982976b1c0c8b925e2a7f7eeb62759eb,43.0,26.0,1.0,30.0,c6d6ddfb5a45cc6b7332e86c5e12775c,[]
f54c9d4e8a16832ef4cd01da8f723c8c,12.0,,16.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,13.0,88585aaa7d5402c0928a0c8639c83bab,50.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,16.0,88585aaa7d5402c0928a0c8639c83bab,43.0,26.0,4.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,17.0,15d0db7a5e41fc1c1c595e16c66079c5,61.0,26.0,1.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,12.0,88585aaa7d5402c0928a0c8639c83bab,39.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,16.0,15d0db7a5e41fc1c1c595e16c66079c5,66.0,26.0,1.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,20.0,88585aaa7d5402c0928a0c8639c83bab,65.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,24.0,0d0b9485670cafe330f7b702a93fcf68,47.0,26.0,1.0,30.0,2930f581cec52c94bb26303ad51b9f54,[]
e867a9754d73155e90d62f88dbedfc62,20.0,15d0db7a5e41fc1c1c595e16c66079c5,66.0,26.0,1.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,17.0,15d0db7a5e41fc1c1c595e16c66079c5,60.0,26.0,1.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,22.0,659b3aca8434712ef2808aa672f18eb5,51.0,26.0,1.0,30.0,ddd2e8c220072a5951b37078518ba809,[]
e867a9754d73155e90d62f88dbedfc62,35.0,88585aaa7d5402c0928a0c8639c83bab,65.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,27.0,88585aaa7d5402c0928a0c8639c83bab,36.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,26.0,982976b1c0c8b925e2a7f7eeb62759eb,64.0,26.0,1.0,30.0,c6d6ddfb5a45cc6b7332e86c5e12775c,[]
e867a9754d73155e90d62f88dbedfc62,28.0,982976b1c0c8b925e2a7f7eeb62759eb,62.0,26.0,1.0,30.0,c6d6ddfb5a45cc6b7332e86c5e12775c,[]
e867a9754d73155e90d62f88dbedfc62,34.0,88585aaa7d5402c0928a0c8639c83bab,52.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,13.0,88585aaa7d5402c0928a0c8639c83bab,53.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,34.0,88585aaa7d5402c0928a0c8639c83bab,65.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,29.0,659b3aca8434712ef2808aa672f18eb5,56.0,26.0,1.0,30.0,ddd2e8c220072a5951b37078518ba809,[]
f54c9d4e8a16832ef4cd01da8f723c8c,41.0,,4.0,,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,35.0,,2.0,,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,44.0,88585aaa7d5402c0928a0c8639c83bab,143.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,25.0,88585aaa7d5402c0928a0c8639c83bab,58.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,15.0,88585aaa7d5402c0928a0c8639c83bab,57.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,20.0,88585aaa7d5402c0928a0c8639c83bab,45.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,21.0,88585aaa7d5402c0928a0c8639c83bab,39.0,26.0,4.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,31.0,88585aaa7d5402c0928a0c8639c83bab,52.0,26.0,4.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,9.0,,47.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,27.0,,41.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,15.0,88585aaa7d5402c0928a0c8639c83bab,57.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,30.0,88585aaa7d5402c0928a0c8639c83bab,52.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,28.0,88585aaa7d5402c0928a0c8639c83bab,39.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,23.0,0d0b9485670cafe330f7b702a93fcf68,53.0,26.0,1.0,30.0,2930f581cec52c94bb26303ad51b9f54,[]
e867a9754d73155e90d62f88dbedfc62,15.0,0d0b9485670cafe330f7b702a93fcf68,48.0,26.0,1.0,30.0,2930f581cec52c94bb26303ad51b9f54,[]
e867a9754d73155e90d62f88dbedfc62,22.0,0d0b9485670cafe330f7b702a93fcf68,48.0,26.0,1.0,30.0,2930f581cec52c94bb26303ad51b9f54,[]
e867a9754d73155e90d62f88dbedfc62,15.0,88585aaa7d5402c0928a0c8639c83bab,48.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,42.0,88585aaa7d5402c0928a0c8639c83bab,110.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,33.0,88585aaa7d5402c0928a0c8639c83bab,47.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,23.0,88585aaa7d5402c0928a0c8639c83bab,56.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,15.0,88585aaa7d5402c0928a0c8639c83bab,53.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,24.0,982976b1c0c8b925e2a7f7eeb62759eb,56.0,26.0,1.0,30.0,c6d6ddfb5a45cc6b7332e86c5e12775c,[]
